TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
CNEEs,mCE1045237,15,270,21,14,270,19
CNEEs,mCE1045243,15,336,17,14,336,16
CNEEs,mCE1045282,14,431,20,13,431,19
CNEEs,mCE1045285,14,366,9,13,366,8
CNEEs,mCE1045303,15,640,42,14,640,39
CNEEs,mCE1045347,15,429,25,14,429,22
CNEEs,mCE1045389,15,251,15,14,251,13
CNEEs,mCE1045397,15,529,24,14,529,24
CNEEs,mCE1045406,15,494,13,14,494,11
CNEEs,mCE1045417,15,280,15,14,280,15
CNEEs,mCE1045435,15,478,16,14,478,15
CNEEs,mCE1045482,15,277,28,14,277,26
CNEEs,mCE1045487,15,689,26,14,689,22
CNEEs,mCE1045498,15,584,35,14,584,31
CNEEs,mCE1045593,15,350,15,14,350,12
CNEEs,mCE1045649,15,430,7,14,430,7
CNEEs,mCE1045687,15,325,13,14,325,13
CNEEs,mCE1045699,15,525,19,14,525,17
CNEEs,mCE1045705,15,267,15,14,267,15
CNEEs,mCE1045711,15,355,11,14,355,9
CNEEs,mCE1045727,15,546,24,14,546,23
CNEEs,mCE1045787,15,418,10,14,418,8
CNEEs,mCE1045804,15,339,14,14,339,12
CNEEs,mCE1045873,15,404,12,14,404,11
CNEEs,mCE1045880,15,261,10,14,261,10
CNEEs,mCE1045890,15,853,24,14,853,23
CNEEs,mCE1045896,15,274,22,14,274,19
CNEEs,mCE1045897,15,255,17,14,255,17
CNEEs,mCE1045903,15,326,14,14,326,14
CNEEs,mCE1045909,15,327,35,14,327,31
CNEEs,mCE1045938,15,413,21,14,413,20
CNEEs,mCE1045994,15,430,18,14,430,17
CNEEs,mCE1045997,15,291,14,14,291,14
CNEEs,mCE1046012,15,597,11,14,597,7
CNEEs,mCE1046057,15,294,13,14,294,12
CNEEs,mCE1046064,15,480,18,14,480,13
CNEEs,mCE1046090,15,562,10,14,562,10
CNEEs,mCE1046108,15,377,14,14,377,13
CNEEs,mCE1046117,15,415,25,14,415,23
CNEEs,mCE1046122,15,304,13,14,304,10
CNEEs,mCE1046145,15,417,37,14,417,35
CNEEs,mCE1046161,14,420,11,13,420,11
CNEEs,mCE1046200,15,287,14,14,287,12
CNEEs,mCE1046212,15,273,24,14,273,23
CNEEs,mCE1046214,15,261,16,14,261,15
CNEEs,mCE1046221,15,252,2,14,252,2
CNEEs,mCE1046563,15,472,22,14,472,19
CNEEs,mCE1046618,15,336,17,14,336,15
CNEEs,mCE1046692,15,254,24,14,254,21
CNEEs,mCE1046712,15,713,26,14,713,24
CNEEs,mCE1046743,15,317,16,14,317,15
CNEEs,mCE1046833,14,289,20,13,289,19
CNEEs,mCE1046850,15,353,8,14,353,7
CNEEs,mCE1046855,15,279,12,14,279,11
CNEEs,mCE104687,15,440,22,14,440,20
CNEEs,mCE104719,15,638,18,14,638,17
CNEEs,mCE104741,15,600,11,14,600,8
CNEEs,mCE1047892,15,418,19,14,418,17
CNEEs,mCE1048317,14,290,10,13,290,7
CNEEs,mCE1048875,14,409,25,13,409,22
CNEEs,mCE1048927,15,495,11,14,495,11
CNEEs,mCE1048974,15,302,11,14,302,11
CNEEs,mCE1048992,15,342,19,14,342,16
CNEEs,mCE1049048,15,272,18,14,272,16
CNEEs,mCE1049072,15,260,12,14,260,10
CNEEs,mCE1049177,15,276,6,14,276,6
CNEEs,mCE1049221,15,322,14,14,322,13
CNEEs,mCE1049283,15,373,41,14,373,40
CNEEs,mCE1049287,15,262,28,14,262,27
CNEEs,mCE1049318,15,295,24,14,295,23
CNEEs,mCE1049323,14,281,21,13,281,18
CNEEs,mCE1049342,15,320,6,14,320,6
CNEEs,mCE1049353,15,474,40,14,474,39
CNEEs,mCE10494,15,301,16,14,301,15
CNEEs,mCE1049544,15,385,27,14,385,23
CNEEs,mCE1049631,15,398,34,14,398,33
CNEEs,mCE1049680,15,350,22,14,350,21
CNEEs,mCE1049690,15,362,23,14,362,22
CNEEs,mCE1049764,15,334,23,14,334,22
CNEEs,mCE1049798,15,296,21,14,296,20
CNEEs,mCE1049815,15,307,12,14,307,9
CNEEs,mCE1049830,15,532,25,14,532,23
CNEEs,mCE1050022,15,326,19,14,326,14
CNEEs,mCE1050042,15,390,16,14,390,15
CNEEs,mCE1050294,14,327,6,13,327,6
CNEEs,mCE1050320,15,268,21,14,268,16
CNEEs,mCE1050626,15,312,28,14,312,28
CNEEs,mCE1050678,15,276,25,14,276,21
CNEEs,mCE1050824,15,685,15,14,685,14
CNEEs,mCE1051085,15,307,15,14,307,15
CNEEs,mCE1051090,15,297,13,14,297,13
CNEEs,mCE1051663,15,306,14,14,306,12
CNEEs,mCE1051687,15,264,14,14,264,14
CNEEs,mCE1053125,15,504,41,14,504,41
CNEEs,mCE1053675,15,270,11,14,270,11
CNEEs,mCE1053723,15,276,13,14,276,10
CNEEs,mCE1053735,15,538,15,14,538,14
CNEEs,mCE1053844,15,323,23,14,323,22
CNEEs,mCE1053885,15,477,42,14,477,39
CNEEs,mCE1053912,15,580,12,14,580,10
CNEEs,mCE1053935,15,285,16,14,285,16
CNEEs,mCE1053981,15,705,24,14,705,23
CNEEs,mCE1054038,15,332,34,14,332,30
CNEEs,mCE1054052,15,353,16,14,353,14
CNEEs,mCE1054081,15,255,7,14,255,7
CNEEs,mCE1054119,15,305,33,14,305,30
CNEEs,mCE1054129,15,369,9,14,369,8
CNEEs,mCE1054183,15,261,8,14,261,7
CNEEs,mCE1054251,15,276,19,14,276,15
CNEEs,mCE1054262,15,295,9,14,295,9
CNEEs,mCE1054319,14,258,4,13,258,4
CNEEs,mCE1054428,15,350,18,14,350,14
CNEEs,mCE1054618,15,414,16,14,414,15
CNEEs,mCE1054826,15,438,11,14,438,10
CNEEs,mCE1054845,15,484,19,14,484,19
CNEEs,mCE1054914,15,493,8,14,493,7
CNEEs,mCE1054991,15,329,12,14,329,12
CNEEs,mCE1055006,15,368,12,14,368,12
CNEEs,mCE1055114,15,346,34,14,346,34
CNEEs,mCE1055353,15,286,9,14,286,7
CNEEs,mCE1055365,15,272,9,14,272,8
CNEEs,mCE1055643,15,354,15,14,354,14
CNEEs,mCE1055933,14,650,46,13,650,42
CNEEs,mCE1056316,15,363,24,14,363,21
CNEEs,mCE1056571,15,285,16,14,285,16
CNEEs,mCE1057124,15,305,18,14,305,17
CNEEs,mCE1057398,14,284,12,13,284,9
CNEEs,mCE1057739,15,411,16,14,411,15
CNEEs,mCE1057840,15,510,13,14,510,12
CNEEs,mCE1057843,15,287,9,14,287,9
CNEEs,mCE1057881,15,363,12,14,363,10
CNEEs,mCE1057931,15,306,14,14,306,11
CNEEs,mCE1057938,15,300,12,14,300,11
CNEEs,mCE1058211,15,272,28,14,272,28
CNEEs,mCE1058280,15,456,15,14,456,14
CNEEs,mCE1058525,15,275,9,14,275,7
CNEEs,mCE1058632,15,402,21,14,402,19
CNEEs,mCE1058659,15,310,15,14,310,15
CNEEs,mCE1058716,15,265,12,14,265,11
CNEEs,mCE1058841,15,281,9,14,281,9
CNEEs,mCE1058890,15,330,14,14,330,13
CNEEs,mCE1058981,15,255,2,14,255,2
CNEEs,mCE1058998,15,355,37,14,355,35
CNEEs,mCE1059068,15,292,14,14,292,14
CNEEs,mCE10598,15,351,20,14,351,18
CNEEs,mCE1059994,15,350,22,14,350,21
CNEEs,mCE1060884,15,344,14,14,344,12
CNEEs,mCE1061770,15,286,10,14,286,7
CNEEs,mCE1061815,15,284,6,14,284,5
CNEEs,mCE1062219,15,258,29,14,258,24
CNEEs,mCE1062481,15,336,13,14,336,10
CNEEs,mCE1062499,15,320,8,14,320,7
CNEEs,mCE1062505,15,302,13,14,302,11
CNEEs,mCE1062512,15,538,33,14,538,31
CNEEs,mCE1062522,15,296,29,14,296,26
CNEEs,mCE1062523,15,410,12,14,410,11
CNEEs,mCE1062524,15,649,28,14,649,28
CNEEs,mCE1062592,15,322,27,14,322,25
CNEEs,mCE1062609,15,416,14,14,416,12
CNEEs,mCE1062623,15,273,25,14,273,22
CNEEs,mCE1062707,15,288,34,14,288,33
CNEEs,mCE106319,15,474,32,14,474,31
CNEEs,mCE106326,15,471,23,14,471,21
CNEEs,mCE1063282,14,468,17,13,468,16
CNEEs,mCE1063322,15,264,18,14,264,16
CNEEs,mCE1063351,15,301,6,14,301,6
CNEEs,mCE1063465,15,564,56,14,564,54
CNEEs,mCE1063468,15,389,39,14,389,36
CNEEs,mCE1063759,15,296,18,14,296,18
CNEEs,mCE1063769,15,421,20,14,421,19
CNEEs,mCE1063780,15,263,20,14,263,19
CNEEs,mCE10640,15,320,24,14,320,21
CNEEs,mCE1064526,15,381,14,14,381,13
CNEEs,mCE1064631,15,259,11,14,259,7
CNEEs,mCE106499,15,353,12,14,353,10
CNEEs,mCE1065462,15,734,33,14,734,24
CNEEs,mCE1066050,15,296,12,14,296,11
CNEEs,mCE1066057,15,385,17,14,385,17
CNEEs,mCE1066078,15,652,43,14,652,40
CNEEs,mCE1066082,15,480,10,14,480,8
CNEEs,mCE1066233,15,405,31,14,405,28
CNEEs,mCE1066239,15,292,9,14,292,9
CNEEs,mCE1066245,15,257,12,14,257,11
CNEEs,mCE1066312,15,298,22,14,298,22
CNEEs,mCE1066317,15,324,10,14,324,9
CNEEs,mCE1066338,15,330,15,14,330,13
CNEEs,mCE1066352,15,409,14,14,409,12
CNEEs,mCE1066356,15,355,15,14,355,15
CNEEs,mCE1066375,15,477,22,14,477,22
CNEEs,mCE1066377,15,657,18,14,657,14
CNEEs,mCE1066405,15,395,16,14,395,14
CNEEs,mCE1066415,15,261,18,14,261,17
CNEEs,mCE1066427,15,299,32,14,299,28
CNEEs,mCE1066494,15,340,22,14,340,21
CNEEs,mCE1066785,15,373,15,14,373,11
CNEEs,mCE1066788,15,304,35,14,304,35
CNEEs,mCE1066812,15,278,19,14,278,19
CNEEs,mCE1066844,15,328,12,14,328,11
CNEEs,mCE1066860,15,315,34,14,315,30
CNEEs,mCE1066865,15,277,16,14,277,15
CNEEs,mCE1066882,15,261,10,14,261,7
CNEEs,mCE1066889,15,405,44,14,405,44
CNEEs,mCE1066897,15,507,14,14,507,12
CNEEs,mCE1066921,15,287,13,14,287,13
CNEEs,mCE1066931,15,366,20,14,366,18
CNEEs,mCE1066939,15,450,13,14,450,12
CNEEs,mCE1066989,15,482,22,14,482,21
CNEEs,mCE1067023,15,453,14,14,453,9
CNEEs,mCE1067049,15,483,17,14,483,13
CNEEs,mCE1067063,15,275,5,14,275,4
CNEEs,mCE1067073,14,357,21,13,357,20
CNEEs,mCE1067214,15,344,16,14,344,15
CNEEs,mCE1067239,15,265,18,14,265,17
CNEEs,mCE1067249,15,505,26,14,505,20
CNEEs,mCE1067265,15,560,8,14,560,8
CNEEs,mCE1067588,15,274,17,14,274,17
CNEEs,mCE1068240,15,356,11,14,356,10
CNEEs,mCE1068442,15,461,41,14,461,35
CNEEs,mCE1068903,15,327,8,14,327,8
CNEEs,mCE1069456,15,288,8,14,288,8
CNEEs,mCE1069784,15,272,22,14,272,22
CNEEs,mCE1069792,15,275,14,14,275,13
CNEEs,mCE1070081,15,283,16,14,283,16
CNEEs,mCE1071214,15,260,21,14,260,17
CNEEs,mCE1071813,15,283,8,14,283,6
CNEEs,mCE1071928,15,339,26,14,339,23
CNEEs,mCE1071958,15,267,3,14,267,3
CNEEs,mCE1071970,15,268,24,14,268,23
CNEEs,mCE1072017,15,275,8,14,275,7
CNEEs,mCE1072100,15,441,47,14,441,43
CNEEs,mCE1072103,15,476,19,14,476,19
CNEEs,mCE1072183,15,703,6,14,703,4
CNEEs,mCE1072186,15,271,13,14,271,12
CNEEs,mCE1072202,15,269,11,14,269,11
CNEEs,mCE1072242,15,262,7,14,262,6
CNEEs,mCE1072306,15,296,9,14,296,6
CNEEs,mCE1072314,15,332,11,14,332,10
CNEEs,mCE1072399,15,299,11,14,299,10
CNEEs,mCE1072440,15,426,17,14,426,17
CNEEs,mCE1072596,14,316,5,13,316,4
CNEEs,mCE1073096,15,362,8,14,362,4
CNEEs,mCE1073098,15,257,13,14,257,10
CNEEs,mCE1073134,15,268,10,14,268,9
CNEEs,mCE10733,15,321,18,14,321,16
CNEEs,mCE1074023,14,292,12,13,292,11
CNEEs,mCE1074424,15,347,24,14,347,23
CNEEs,mCE1074542,15,456,15,14,456,14
CNEEs,mCE1074663,15,547,59,14,547,57
CNEEs,mCE1075433,15,325,11,14,325,11
CNEEs,mCE1076814,15,331,15,14,331,14
CNEEs,mCE1076830,15,358,28,14,358,23
CNEEs,mCE1077623,15,389,25,14,389,22
CNEEs,mCE10777,15,375,7,14,375,5
CNEEs,mCE10786,15,276,13,14,276,12
CNEEs,mCE1080074,15,317,13,14,317,11
CNEEs,mCE1080124,15,264,11,14,264,10
CNEEs,mCE1081618,15,338,10,14,338,8
CNEEs,mCE1081629,15,460,20,14,460,20
CNEEs,mCE1082293,15,365,23,14,365,21
CNEEs,mCE1082888,15,305,26,14,305,24
CNEEs,mCE1082893,15,770,28,14,770,28
CNEEs,mCE1082898,15,354,49,14,354,47
CNEEs,mCE1082902,15,522,12,14,522,10
CNEEs,mCE1082930,15,718,24,14,718,22
CNEEs,mCE1082931,15,342,17,14,342,15
CNEEs,mCE1082936,15,253,19,14,253,17
CNEEs,mCE1082945,15,350,41,14,350,39
CNEEs,mCE1082947,15,298,44,14,298,41
CNEEs,mCE1082948,15,345,23,14,345,19
CNEEs,mCE1083006,15,465,13,14,465,10
CNEEs,mCE1083134,15,261,17,14,261,15
CNEEs,mCE1083135,15,478,13,14,478,13
CNEEs,mCE1083140,15,318,39,14,318,35
CNEEs,mCE1083153,15,566,31,14,566,30
CNEEs,mCE1083164,15,261,14,14,261,11
CNEEs,mCE1083308,15,287,26,14,287,26
CNEEs,mCE1083330,15,437,32,14,437,30
CNEEs,mCE1083567,15,266,11,14,266,10
CNEEs,mCE1084026,15,287,81,14,287,77
CNEEs,mCE1084068,15,295,22,14,295,18
CNEEs,mCE1084166,15,356,31,14,356,29
CNEEs,mCE1084178,15,369,20,14,369,16
CNEEs,mCE1084390,15,412,47,14,412,41
CNEEs,mCE1084422,15,274,48,14,274,46
CNEEs,mCE1084546,15,552,26,14,552,26
CNEEs,mCE10859,15,498,27,14,498,25
CNEEs,mCE1086671,15,356,54,14,356,52
CNEEs,mCE1086672,15,377,35,14,377,34
CNEEs,mCE1086777,15,384,26,14,384,26
CNEEs,mCE1087052,15,350,17,14,350,15
CNEEs,mCE1087064,15,270,10,14,270,10
CNEEs,mCE1087675,15,279,29,14,279,28
CNEEs,mCE108950,15,264,16,14,264,16
CNEEs,mCE1091486,15,296,13,14,296,7
CNEEs,mCE1091534,15,252,12,14,252,10
CNEEs,mCE1091870,15,294,33,14,294,29
CNEEs,mCE1091959,15,341,24,14,341,21
CNEEs,mCE1092058,15,332,36,14,332,35
CNEEs,mCE1092088,15,301,20,14,301,16
CNEEs,mCE1092094,15,375,18,14,375,14
CNEEs,mCE1092103,15,304,23,14,304,21
CNEEs,mCE1092104,15,341,7,14,341,7
CNEEs,mCE1092118,15,417,16,14,417,14
CNEEs,mCE1092174,15,331,26,14,331,24
CNEEs,mCE1092241,15,354,25,14,354,23
CNEEs,mCE1092245,15,306,24,14,306,24
CNEEs,mCE1092610,15,381,19,14,381,18
CNEEs,mCE1092618,15,293,39,14,293,36
CNEEs,mCE1092910,15,263,17,14,263,15
CNEEs,mCE1093532,15,277,6,14,277,6
CNEEs,mCE1093539,15,309,12,14,309,10
CNEEs,mCE1093545,15,264,7,14,264,6
CNEEs,mCE1093594,15,288,8,14,288,6
CNEEs,mCE1093599,15,423,13,14,423,9
CNEEs,mCE1093609,15,315,13,14,315,11
CNEEs,mCE1093610,15,338,3,14,338,1
CNEEs,mCE1093625,14,255,22,13,255,19
CNEEs,mCE1093656,15,531,33,14,531,30
CNEEs,mCE1093708,15,262,10,14,262,10
CNEEs,mCE1093720,15,282,14,14,282,14
CNEEs,mCE1093739,15,559,7,14,559,7
CNEEs,mCE1093762,15,692,20,14,692,18
CNEEs,mCE1093774,15,419,13,14,419,13
CNEEs,mCE10942,15,264,16,14,264,12
CNEEs,mCE1095254,15,475,5,14,475,5
CNEEs,mCE1095275,15,312,10,14,312,9
CNEEs,mCE1095310,14,278,23,13,278,21
CNEEs,mCE10956,15,267,12,14,267,10
CNEEs,mCE1095731,15,387,43,14,387,43
CNEEs,mCE1095770,14,409,27,13,409,23
CNEEs,mCE1095777,15,296,26,14,296,24
CNEEs,mCE1095794,15,318,25,14,318,23
CNEEs,mCE1095801,15,371,16,14,371,13
CNEEs,mCE1095811,15,467,7,14,467,6
CNEEs,mCE1095892,15,288,32,14,288,31
CNEEs,mCE1095907,15,268,61,14,268,57
CNEEs,mCE1095957,15,296,20,14,296,18
CNEEs,mCE1095989,15,346,7,14,346,7
CNEEs,mCE1096063,15,305,37,14,305,34
CNEEs,mCE1096233,15,284,14,14,284,13
CNEEs,mCE1096251,15,381,25,14,381,23
CNEEs,mCE1096568,15,276,18,14,276,14
CNEEs,mCE1096585,14,335,32,13,335,31
CNEEs,mCE1096586,14,424,26,13,424,24
CNEEs,mCE1098569,15,267,13,14,267,11
CNEEs,mCE1099538,15,397,20,14,397,17
CNEEs,mCE1100553,14,531,27,13,531,25
CNEEs,mCE1100571,15,593,9,14,593,8
CNEEs,mCE1100582,15,317,38,14,317,34
CNEEs,mCE1100827,15,295,23,14,295,20
CNEEs,mCE1100828,15,255,12,14,255,10
CNEEs,mCE1100850,15,628,34,14,628,34
CNEEs,mCE1100872,15,354,35,14,354,35
CNEEs,mCE1100873,15,446,7,14,446,7
CNEEs,mCE1100894,15,263,22,14,263,21
CNEEs,mCE1100909,15,255,16,14,255,15
CNEEs,mCE1100920,15,667,6,14,667,6
CNEEs,mCE1100940,15,394,7,14,394,5
CNEEs,mCE1100947,15,386,3,14,386,3
CNEEs,mCE1100972,14,461,11,13,461,11
CNEEs,mCE1100974,15,635,32,14,635,29
CNEEs,mCE1100995,15,431,11,14,431,10
CNEEs,mCE1100999,15,471,10,14,471,9
CNEEs,mCE1101001,15,284,13,14,284,12
CNEEs,mCE1101280,15,381,19,14,381,18
CNEEs,mCE1101281,15,408,12,14,408,10
CNEEs,mCE1101328,14,450,14,13,450,13
CNEEs,mCE1101353,15,286,11,14,286,11
CNEEs,mCE1101377,15,322,7,14,322,6
CNEEs,mCE1101387,15,541,11,14,541,11
CNEEs,mCE1101461,14,351,12,13,351,11
CNEEs,mCE1101564,15,552,12,14,552,10
CNEEs,mCE1101598,15,313,21,14,313,21
CNEEs,mCE1101854,15,412,40,14,412,40
CNEEs,mCE1102594,15,259,16,14,259,12
CNEEs,mCE1102626,15,743,40,14,743,36
CNEEs,mCE1102645,15,285,35,14,285,30
CNEEs,mCE1102734,15,261,16,14,261,14
CNEEs,mCE1102743,15,336,23,14,336,20
CNEEs,mCE1102771,15,400,17,14,400,14
CNEEs,mCE1103500,15,388,21,14,388,19
CNEEs,mCE1103593,15,306,23,14,306,21
CNEEs,mCE1103648,15,326,21,14,326,20
CNEEs,mCE1103667,15,263,20,14,263,16
CNEEs,mCE1103897,15,279,32,14,279,28
CNEEs,mCE1104034,15,270,23,14,270,21
CNEEs,mCE1104041,15,366,13,14,366,11
CNEEs,mCE1104257,15,457,30,14,457,25
CNEEs,mCE1104312,15,379,30,14,379,27
CNEEs,mCE1104614,15,256,12,14,256,10
CNEEs,mCE110477,15,446,27,14,446,24
CNEEs,mCE1104806,15,260,20,14,260,16
CNEEs,mCE1104822,15,510,21,14,510,18
CNEEs,mCE1106171,15,325,40,14,325,37
CNEEs,mCE11066,15,490,6,14,490,6
CNEEs,mCE1106640,15,405,7,14,405,5
CNEEs,mCE1106680,15,273,12,14,273,12
CNEEs,mCE1107069,15,351,8,14,351,8
CNEEs,mCE1107090,14,279,18,13,279,16
CNEEs,mCE1107091,14,414,13,13,414,10
CNEEs,mCE1107142,15,309,37,14,309,36
CNEEs,mCE1107155,14,577,28,13,577,27
CNEEs,mCE1107169,15,333,24,14,333,22
CNEEs,mCE1107396,15,412,34,14,412,31
CNEEs,mCE1107406,15,311,21,14,311,20
CNEEs,mCE1107407,15,308,15,14,308,13
CNEEs,mCE1107421,15,504,29,14,504,29
CNEEs,mCE1107497,15,356,19,14,356,16
CNEEs,mCE1107678,15,361,8,14,361,8
CNEEs,mCE1107866,15,389,6,14,389,6
CNEEs,mCE1108493,15,381,26,14,381,23
CNEEs,mCE1109057,15,293,17,14,293,12
CNEEs,mCE1109618,15,410,28,14,410,24
CNEEs,mCE1109638,15,327,8,14,327,7
CNEEs,mCE1111917,15,446,23,14,446,21
CNEEs,mCE1111922,15,301,25,14,301,24
CNEEs,mCE11124,15,361,16,14,361,15
CNEEs,mCE1112678,15,277,7,14,277,6
CNEEs,mCE1112714,15,399,33,14,399,31
CNEEs,mCE1112720,15,334,23,14,334,20
CNEEs,mCE1112724,15,352,10,14,352,9
CNEEs,mCE1112729,15,695,26,14,695,20
CNEEs,mCE1112734,14,298,13,13,298,12
CNEEs,mCE1113493,15,359,14,14,359,14
CNEEs,mCE1113503,14,352,34,13,352,32
CNEEs,mCE1113559,15,462,10,14,462,10
CNEEs,mCE1113630,15,256,11,14,256,11
CNEEs,mCE1113741,15,496,7,14,496,6
CNEEs,mCE1113751,15,265,10,14,265,10
CNEEs,mCE1113757,15,392,16,14,392,14
CNEEs,mCE1113762,15,274,8,14,274,7
CNEEs,mCE1114673,15,294,16,14,294,15
CNEEs,mCE1114674,15,545,11,14,545,11
CNEEs,mCE1114678,15,413,41,14,413,39
CNEEs,mCE1115518,15,300,12,14,300,8
CNEEs,mCE1117949,15,577,35,14,577,32
CNEEs,mCE1118708,15,327,18,14,327,18
CNEEs,mCE1118913,14,269,16,13,269,15
CNEEs,mCE1118946,15,357,18,14,357,17
CNEEs,mCE1120322,15,254,8,14,254,7
CNEEs,mCE1120339,15,344,13,14,344,12
CNEEs,mCE1120391,15,274,16,14,274,14
CNEEs,mCE1120464,15,312,20,14,312,18
CNEEs,mCE1121113,15,545,28,14,545,24
CNEEs,mCE1121118,14,706,31,13,706,27
CNEEs,mCE1121283,15,303,10,14,303,8
CNEEs,mCE1121645,15,323,22,14,323,19
CNEEs,mCE1121707,15,254,15,14,254,14
CNEEs,mCE1121949,15,284,27,14,284,25
CNEEs,mCE1122173,15,468,15,14,468,14
CNEEs,mCE1122200,15,288,9,14,288,8
CNEEs,mCE1123909,15,387,25,14,387,20
CNEEs,mCE1123936,15,266,15,14,266,12
CNEEs,mCE1123942,15,263,18,14,263,17
CNEEs,mCE1123992,15,555,13,14,555,11
CNEEs,mCE1124037,15,499,45,14,499,41
CNEEs,mCE1124046,15,271,10,14,271,9
CNEEs,mCE1124048,15,382,16,14,382,13
CNEEs,mCE1124096,15,459,17,14,459,13
CNEEs,mCE1124863,15,862,46,14,862,44
CNEEs,mCE1124867,15,669,25,14,669,24
CNEEs,mCE1124883,15,551,21,14,551,17
CNEEs,mCE1124884,15,429,40,14,429,38
CNEEs,mCE1124935,15,329,25,14,329,23
CNEEs,mCE1124951,15,291,14,14,291,13
CNEEs,mCE1124987,15,391,20,14,391,18
CNEEs,mCE1125020,15,309,24,14,309,24
CNEEs,mCE1125092,15,305,31,14,305,26
CNEEs,mCE1125100,15,308,8,14,308,7
CNEEs,mCE1125131,15,413,24,14,413,21
CNEEs,mCE1125134,15,350,13,14,350,12
CNEEs,mCE1125145,15,295,27,14,295,27
CNEEs,mCE1125198,15,298,33,14,298,29
CNEEs,mCE1125276,15,539,12,14,539,11
CNEEs,mCE1125306,15,294,20,14,294,18
CNEEs,mCE1125313,15,455,27,14,455,25
CNEEs,mCE1125357,15,340,25,14,340,24
CNEEs,mCE1125391,15,308,37,14,308,33
CNEEs,mCE1125394,15,350,12,14,350,11
CNEEs,mCE1125427,15,350,12,14,350,10
CNEEs,mCE1125456,15,677,19,14,677,16
CNEEs,mCE1125469,14,306,23,13,306,22
CNEEs,mCE1125504,14,544,29,13,544,28
CNEEs,mCE1125580,14,269,15,13,269,14
CNEEs,mCE1125589,15,309,22,14,309,19
CNEEs,mCE1125603,14,576,25,13,576,20
CNEEs,mCE1125639,15,449,30,14,449,29
CNEEs,mCE1125653,15,501,14,14,501,13
CNEEs,mCE1125664,15,565,17,14,565,15
CNEEs,mCE1126666,15,406,16,14,406,14
CNEEs,mCE1128202,15,399,20,14,399,20
CNEEs,mCE1129545,15,498,6,14,498,6
CNEEs,mCE1129556,15,308,19,14,308,18
CNEEs,mCE1129558,15,636,41,14,636,36
CNEEs,mCE1129591,14,289,13,13,289,10
CNEEs,mCE1129602,15,465,7,14,465,7
CNEEs,mCE1129606,15,452,16,14,452,13
CNEEs,mCE1129625,15,320,22,14,320,20
CNEEs,mCE1129974,15,311,25,14,311,20
CNEEs,mCE1129990,15,285,15,14,285,13
CNEEs,mCE1130061,15,251,11,14,251,10
CNEEs,mCE1130123,15,341,10,14,341,9
CNEEs,mCE1130146,15,447,8,14,447,4
CNEEs,mCE1130151,15,673,15,14,673,14
CNEEs,mCE1130177,15,506,27,14,506,24
CNEEs,mCE1130220,14,273,21,13,273,20
CNEEs,mCE1130240,15,282,25,14,282,22
CNEEs,mCE1130251,15,271,25,14,271,21
CNEEs,mCE1130260,15,266,11,14,266,11
CNEEs,mCE1130266,15,257,41,14,257,37
CNEEs,mCE1130283,15,281,12,14,281,11
CNEEs,mCE1130284,15,429,28,14,429,25
CNEEs,mCE1130315,15,398,24,14,398,19
CNEEs,mCE1130334,15,295,22,14,295,21
CNEEs,mCE1130348,15,365,13,14,365,11
CNEEs,mCE1130351,15,420,28,14,420,23
CNEEs,mCE1130373,15,294,16,14,294,15
CNEEs,mCE1130399,15,604,21,14,604,17
CNEEs,mCE1130447,15,405,18,14,405,17
CNEEs,mCE1130452,15,694,44,14,694,43
CNEEs,mCE1130457,15,350,19,14,350,18
CNEEs,mCE1130490,15,321,10,14,321,6
CNEEs,mCE1130492,15,375,16,14,375,14
CNEEs,mCE1130499,15,392,22,14,392,21
CNEEs,mCE1130516,15,257,8,14,257,7
CNEEs,mCE1130522,15,419,18,14,419,17
CNEEs,mCE1130563,15,426,24,14,426,21
CNEEs,mCE1130566,15,348,19,14,348,19
CNEEs,mCE1130570,15,434,20,14,434,19
CNEEs,mCE1130587,15,425,11,14,425,11
CNEEs,mCE1130596,15,441,14,14,441,13
CNEEs,mCE1130613,15,283,20,14,283,20
CNEEs,mCE1130648,15,299,16,14,299,15
CNEEs,mCE1130950,15,335,15,14,335,14
CNEEs,mCE1130952,15,365,21,14,365,18
CNEEs,mCE1130953,15,388,33,14,388,31
CNEEs,mCE1130976,15,300,10,14,300,10
CNEEs,mCE1130989,15,273,12,14,273,11
CNEEs,mCE1131013,15,418,25,14,418,20
CNEEs,mCE1131067,14,333,6,13,333,5
CNEEs,mCE1131152,15,272,26,14,272,25
CNEEs,mCE1131244,15,454,20,14,454,17
CNEEs,mCE1131271,15,663,39,14,663,36
CNEEs,mCE1131272,15,324,17,14,324,16
CNEEs,mCE1131281,15,703,18,14,703,17
CNEEs,mCE1131290,15,269,9,14,269,9
CNEEs,mCE1131305,15,557,32,14,557,28
CNEEs,mCE1131334,15,346,19,14,346,19
CNEEs,mCE1131340,15,391,25,14,391,19
CNEEs,mCE1131426,15,775,66,14,775,62
CNEEs,mCE1131428,15,378,18,14,378,17
CNEEs,mCE1131432,15,488,31,14,488,26
CNEEs,mCE1131443,15,421,34,14,421,33
CNEEs,mCE1131490,15,499,20,14,499,17
CNEEs,mCE1131502,15,310,27,14,310,25
CNEEs,mCE1131508,15,1098,33,14,1098,32
CNEEs,mCE1131539,14,292,21,13,292,19
CNEEs,mCE1131552,15,297,14,14,297,13
