TYPE,GENE,NTAX,ALEN,NPIP,NTAX_nogallus,ALEN_nogallus,NPIP_nogallus
introns,cds12768_intron8,14,6562,1049,13,6562,942
introns,cds12770_intron4,14,2788,754,13,2788,725
introns,cds12776_intron4,15,1762,458,14,1762,409
introns,cds12779_intron3,15,1465,379,14,1465,327
introns,cds1278_intron21,15,2272,458,14,2272,410
introns,cds12819_intron12,14,10087,2086,13,10087,1905
introns,cds12821_intron11,14,2826,564,13,2826,533
introns,cds12826_intron4,15,1208,315,14,1208,269
introns,cds12834_intron3,14,18949,4865,13,18949,4445
introns,cds12841_intron3,15,1692,444,14,1692,398
introns,cds12842_intron5,15,1789,413,14,1789,367
introns,cds12854_intron3,14,6015,1171,13,6015,1102
introns,cds12874_intron5,14,13341,3114,13,13341,2874
introns,cds12884_intron1,14,38786,8099,13,38786,7111
introns,cds12888_intron3,15,7228,1327,14,7228,1164
introns,cds12890_intron1,14,14467,3464,13,14467,3145
introns,cds12891_intron3,14,10158,2572,13,10158,2411
introns,cds12892_intron1,14,7228,1723,13,7228,1565
introns,cds12896_intron6,14,7571,1577,13,7571,1471
introns,cds12909_intron15,14,10818,2423,13,10818,2195
introns,cds12910_intron1,15,1191,191,14,1191,166
introns,cds12913_intron3,14,11432,2732,13,11432,2516
introns,cds12914_intron2,14,4955,1109,13,4955,982
introns,cds12917_intron4,15,2114,539,14,2114,509
introns,cds12927_intron1,14,11524,2648,13,11524,2382
introns,cds12930_intron3,15,1867,417,14,1867,349
introns,cds12942_intron1,14,8858,2184,13,8858,2008
introns,cds12946_intron3,15,2530,635,14,2530,559
introns,cds12950_intron6,14,5393,1225,13,5393,1057
introns,cds12958_intron11,14,3589,642,13,3589,574
introns,cds12960_intron4,15,1881,338,14,1881,321
introns,cds12961_intron5,15,1366,342,14,1366,285
introns,cds12962_intron3,14,3003,656,13,3003,562
introns,cds12963_intron2,14,6120,1444,13,6120,1248
introns,cds12967_intron2,14,3085,649,13,3085,592
introns,cds12972_intron3,14,21204,5471,13,21204,4886
introns,cds12973_intron2,15,1893,425,14,1893,370
introns,cds12974_intron1,14,12379,2567,13,12379,2347
introns,cds12978_intron5,14,34429,6683,13,34429,5969
introns,cds12979_intron2,15,6158,1613,14,6158,1480
introns,cds12981_intron6,14,3828,962,13,3828,851
introns,cds12984_intron1,14,10133,2221,13,10133,1970
introns,cds12997_intron3,14,7160,1528,13,7160,1309
introns,cds1299_intron10,15,2582,593,14,2582,546
introns,cds13000_intron2,14,5699,1326,13,5699,1212
introns,cds13001_intron11,15,1482,403,14,1482,345
introns,cds13002_intron3,14,796,191,13,796,188
introns,cds13004_intron6,15,521,161,14,521,157
introns,cds13005_intron5,15,314,127,14,314,124
introns,cds13006_intron7,14,806,223,13,806,206
introns,cds13009_intron5,15,1075,257,14,1075,244
introns,cds13015_intron5,14,3710,747,13,3710,669
introns,cds13024_intron2,15,1163,402,14,1163,355
introns,cds13026_intron20,14,4737,937,13,4737,880
introns,cds13028_intron1,14,4115,1004,13,4115,908
introns,cds13040_intron8,15,6424,1211,14,6424,1027
introns,cds13041_intron5,15,1515,305,14,1515,279
introns,cds13043_intron12,15,2079,436,14,2079,388
introns,cds13046_intron4,14,6786,1398,13,6786,1216
introns,cds13059_intron13,15,2976,517,14,2976,473
introns,cds13061_intron2,14,4990,1280,13,4990,1202
introns,cds13063_intron3,15,2262,595,14,2262,536
introns,cds13066_intron7,14,2005,544,13,2005,523
introns,cds13068_intron3,15,653,225,14,653,214
introns,cds13086_intron4,15,991,218,14,991,199
introns,cds1308_intron6,15,3157,672,14,3157,610
introns,cds13091_intron8,14,7025,1958,13,7025,1857
introns,cds13092_intron1,14,7966,1427,13,7966,1303
introns,cds13094_intron7,15,4762,1010,14,4762,901
introns,cds13097_intron2,14,5573,1626,13,5573,1454
introns,cds13098_intron7,14,15230,3765,13,15230,3432
introns,cds13104_intron6,14,3511,797,13,3511,716
introns,cds13109_intron4,14,8363,1770,13,8363,1593
introns,cds13114_intron4,15,583,184,14,583,176
introns,cds13115_intron4,14,3227,682,13,3227,648
introns,cds13128_intron13,14,1244,390,13,1244,370
introns,cds13129_intron3,14,2053,515,13,2053,454
introns,cds13132_intron3,14,1590,459,13,1590,431
introns,cds13148_intron2,14,1779,453,13,1779,414
introns,cds13153_intron2,15,670,132,14,670,124
introns,cds13154_intron3,15,2802,775,14,2802,684
introns,cds13162_intron5,15,861,227,14,861,213
introns,cds13163_intron21,15,5425,1332,14,5425,1149
introns,cds13168_intron1,14,720,173,13,720,153
introns,cds13170_intron2,15,2643,676,14,2643,637
introns,cds13171_intron1,15,2724,616,14,2724,570
introns,cds13174_intron2,15,1801,399,14,1801,359
introns,cds13176_intron2,14,8635,1932,13,8635,1760
introns,cds13177_intron1,14,12376,2484,13,12376,2288
introns,cds13183_intron3,15,2247,479,14,2247,414
introns,cds13191_intron1,15,7847,1899,14,7847,1707
introns,cds13196_intron1,14,2288,473,13,2288,429
introns,cds13197_intron2,15,1772,428,14,1772,410
introns,cds13198_intron2,15,5315,1112,14,5315,990
introns,cds1319_intron1,14,1621,386,13,1621,342
introns,cds13204_intron1,14,3381,907,13,3381,829
introns,cds13205_intron2,14,9576,2020,13,9576,1814
introns,cds13209_intron2,14,11685,2719,13,11685,2421
introns,cds13213_intron12,14,7887,1421,13,7887,1268
introns,cds13214_intron8,15,1918,369,14,1918,331
introns,cds13215_intron5,15,1392,268,14,1392,268
introns,cds13216_intron28,14,11759,2370,13,11759,2098
introns,cds13218_intron3,14,14556,3124,13,14556,2850
introns,cds13224_intron2,14,8945,1825,13,8945,1669
introns,cds13228_intron2,14,12561,2668,13,12561,2443
introns,cds13229_intron2,14,19806,4302,13,19806,3833
introns,cds13230_intron3,15,1702,428,14,1702,365
introns,cds13234_intron3,15,1162,267,14,1162,241
introns,cds13235_intron2,15,1538,324,14,1538,280
introns,cds13249_intron2,14,439,125,13,439,115
introns,cds13251_intron7,14,1780,309,13,1780,272
introns,cds13256_intron2,14,16846,3035,13,16846,2673
introns,cds13260_intron3,14,1988,402,13,1988,367
introns,cds13261_intron3,15,1981,366,14,1981,326
introns,cds13264_intron1,14,10052,2286,13,10052,2057
introns,cds13265_intron2,14,8734,1758,13,8734,1575
introns,cds13266_intron1,14,4511,949,13,4511,861
introns,cds1326_intron3,15,5088,773,14,5088,679
introns,cds13271_intron2,14,1836,497,13,1836,449
introns,cds13281_intron1,14,3281,617,13,3281,538
introns,cds13282_intron1,15,1359,368,14,1359,324
introns,cds13283_intron3,15,1183,231,14,1183,222
introns,cds13290_intron17,14,21679,4613,13,21679,4224
introns,cds13294_intron1,14,8485,1691,13,8485,1506
introns,cds13295_intron1,14,1868,457,13,1868,413
introns,cds13300_intron4,15,6095,1225,14,6095,1104
introns,cds13311_intron4,14,13433,2487,13,13433,2190
introns,cds13316_intron2,15,1680,466,14,1680,427
introns,cds13323_intron2,14,4018,646,13,4018,553
introns,cds13324_intron1,14,4599,1043,13,4599,927
introns,cds13329_intron8,15,2401,414,14,2401,385
introns,cds13331_intron3,14,3380,639,13,3380,568
introns,cds13335_intron1,14,29123,5331,13,29123,4786
introns,cds13345_intron5,14,6142,1336,13,6142,1232
introns,cds13346_intron2,15,2018,483,14,2018,448
introns,cds13353_intron2,15,1992,537,14,1992,485
introns,cds13357_intron3,14,2176,457,13,2176,403
introns,cds13360_intron2,14,43590,8581,13,43590,7677
introns,cds13361_intron1,14,2052,483,13,2052,395
introns,cds13363_intron2,15,611,137,14,611,119
introns,cds13366_intron7,15,7082,1492,14,7082,1321
introns,cds13369_intron4,15,5000,906,14,5000,861
introns,cds13370_intron2,14,4018,670,13,4018,589
introns,cds13371_intron2,14,3606,1058,13,3606,984
introns,cds13382_intron2,14,6355,1237,13,6355,1137
introns,cds13387_intron2,15,2867,635,14,2867,551
introns,cds13390_intron2,14,6512,1228,13,6512,1113
introns,cds13399_intron6,14,11071,2387,13,11071,2146
introns,cds13405_intron4,14,17145,3983,13,17145,3590
introns,cds13408_intron3,15,962,259,14,962,239
introns,cds13409_intron6,15,1069,281,14,1069,242
introns,cds1340_intron2,14,9974,1539,13,9974,1352
introns,cds13412_intron8,15,775,258,14,775,226
introns,cds13414_intron2,14,3439,812,13,3439,752
introns,cds13415_intron2,15,488,170,14,488,164
introns,cds1342_intron4,15,2194,517,14,2194,461
introns,cds13442_intron9,14,1016,353,13,1016,324
introns,cds13444_intron4,15,745,175,14,745,169
introns,cds13458_intron1,15,1713,456,14,1713,415
introns,cds13461_intron6,15,660,148,14,660,133
introns,cds13469_intron6,15,475,130,14,475,120
introns,cds13473_intron2,14,4760,938,13,4760,855
introns,cds13475_intron1,15,3364,754,14,3364,669
introns,cds13476_intron7,14,2120,561,13,2120,510
introns,cds1347_intron1,14,2172,643,13,2172,573
introns,cds13488_intron2,15,832,252,14,832,227
introns,cds13492_intron3,15,909,203,14,909,192
introns,cds13495_intron7,15,2093,466,14,2093,404
introns,cds134_intron4,14,5651,1294,13,5651,1125
introns,cds13505_intron5,14,32012,6643,13,32012,5943
introns,cds13516_intron1,15,2653,644,14,2653,599
introns,cds13518_intron2,15,160,61,14,160,55
introns,cds13521_intron3,15,604,194,14,604,182
introns,cds13530_intron3,14,1028,176,13,1028,158
introns,cds13532_intron3,14,28366,6235,13,28366,5649
introns,cds13536_intron5,14,9312,1886,13,9312,1689
introns,cds13541_intron5,14,891,221,13,891,205
introns,cds13549_intron2,14,1371,375,13,1371,364
introns,cds13550_intron2,14,779,197,13,779,192
introns,cds13567_intron8,14,7067,1610,13,7067,1527
introns,cds13576_intron4,15,16250,3077,14,16250,2798
introns,cds13583_intron4,14,3095,664,13,3095,595
introns,cds13600_intron1,14,6408,1445,13,6408,1287
introns,cds13601_intron1,14,17719,4278,13,17719,3831
introns,cds13617_intron4,14,3079,722,13,3079,696
introns,cds13618_intron1,15,626,153,14,626,135
introns,cds13623_intron1,14,9367,2016,13,9367,1826
introns,cds13650_intron3,14,5944,1742,13,5944,1642
introns,cds13668_intron8,15,2725,559,14,2725,537
introns,cds1366_intron8,14,9863,1837,13,9863,1632
introns,cds13674_intron2,15,3610,786,14,3610,721
introns,cds13676_intron1,14,24182,5336,13,24182,4812
introns,cds13677_intron2,15,141,37,14,141,34
introns,cds13680_intron3,15,16990,3002,14,16990,2694
introns,cds13688_intron5,14,13897,2626,13,13897,2299
introns,cds13691_intron3,14,12558,2540,13,12558,2236
introns,cds13695_intron6,14,1571,371,13,1571,353
introns,cds136_intron1,14,1580,330,13,1580,304
introns,cds13704_intron2,15,7511,1669,14,7511,1539
introns,cds13705_intron2,14,4646,1113,13,4646,965
introns,cds13706_intron3,15,3353,831,14,3353,729
introns,cds13732_intron6,15,1164,282,14,1164,268
introns,cds13737_intron4,15,515,129,14,515,114
introns,cds13738_intron2,14,4857,1206,13,4857,1139
introns,cds13743_intron2,14,9449,2174,13,9449,1965
introns,cds13746_intron3,14,4661,843,13,4661,734
introns,cds1375_intron2,15,988,292,14,988,273
introns,cds13764_intron6,15,4193,998,14,4193,945
introns,cds13777_intron1,15,3433,882,14,3433,815
introns,cds1377_intron7,14,9436,2163,13,9436,1947
introns,cds13789_intron7,14,19561,3879,13,19561,3629
introns,cds1378_intron2,15,3161,600,14,3161,556
introns,cds13790_intron3,15,4049,1030,14,4049,930
introns,cds13796_intron5,14,2411,642,13,2411,598
introns,cds1379_intron3,14,10180,1845,13,10180,1663
introns,cds13824_intron1,14,3225,819,13,3225,723
introns,cds13829_intron1,15,1777,314,14,1777,284
introns,cds13830_intron7,15,2712,576,14,2712,511
introns,cds13833_intron2,15,6506,1508,14,6506,1295
introns,cds13834_intron6,14,19299,3428,13,19299,3063
introns,cds13837_intron4,14,12737,2773,13,12737,2484
introns,cds13838_intron2,15,1671,423,14,1671,382
introns,cds13845_intron14,15,2083,566,14,2083,523
introns,cds13870_intron5,15,4152,937,14,4152,835
introns,cds13873_intron2,14,14718,3967,13,14718,3610
introns,cds13878_intron2,14,13655,2285,13,13655,2069
introns,cds13882_intron3,15,1180,229,14,1180,211
introns,cds13889_intron2,14,7437,1567,13,7437,1427
introns,cds13921_intron2,14,17262,3998,13,17262,3562
introns,cds13925_intron9,15,3049,628,14,3049,544
introns,cds13926_intron2,14,3711,1014,13,3711,909
introns,cds13928_intron20,14,11014,2724,13,11014,2448
introns,cds13930_intron2,14,4303,909,13,4303,817
introns,cds13931_intron1,15,548,215,14,548,206
introns,cds13934_intron3,14,3251,906,13,3251,811
introns,cds13942_intron1,14,20898,4855,13,20898,4436
introns,cds13947_intron2,14,10083,2363,13,10083,2261
introns,cds13949_intron2,15,350,121,14,350,118
introns,cds13954_intron13,14,3978,917,13,3978,871
introns,cds1395_intron8,15,7573,1677,14,7573,1526
introns,cds13981_intron3,15,1831,480,14,1831,434
introns,cds13990_intron1,15,3415,653,14,3415,626
introns,cds13994_intron2,15,13331,3366,14,13331,3122
introns,cds13996_intron4,14,1623,356,13,1623,323
introns,cds13999_intron2,15,13336,3370,14,13336,3125
introns,cds1400_intron2,15,2692,553,14,2692,491
introns,cds14013_intron13,14,15860,2914,13,15860,2644
introns,cds14026_intron3,14,4687,1068,13,4687,1010
introns,cds14027_intron1,14,1590,496,13,1590,480
introns,cds14030_intron11,14,6385,1307,13,6385,1216
introns,cds1403_intron3,15,4012,986,14,4012,890
introns,cds14059_intron18,15,3307,760,14,3307,703
introns,cds14060_intron26,14,10373,2214,13,10373,1966
introns,cds14061_intron1,14,1333,387,13,1333,351
introns,cds14066_intron7,14,1410,261,13,1410,223
introns,cds14075_intron18,15,10572,2007,14,10572,1784
introns,cds14094_intron9,14,2427,544,13,2427,500
introns,cds14104_intron2,15,16203,3535,14,16203,3186
introns,cds14109_intron3,14,22045,4765,13,22045,4249
introns,cds14125_intron18,15,5809,1204,14,5809,1105
introns,cds14126_intron3,15,1660,485,14,1660,428
introns,cds14128_intron1,14,5808,1183,13,5808,1040
introns,cds14129_intron2,14,14850,2802,13,14850,2472
introns,cds14130_intron17,14,3101,804,13,3101,736
introns,cds14131_intron1,15,1102,250,14,1102,223
introns,cds14132_intron23,15,2403,510,14,2403,467
introns,cds14140_intron2,14,1632,425,13,1632,375
introns,cds14142_intron7,14,8593,1852,13,8593,1648
introns,cds14149_intron9,14,26507,6179,13,26507,5508
introns,cds14154_intron6,15,1860,252,14,1860,245
introns,cds14156_intron2,14,5519,1158,13,5519,1038
introns,cds14160_intron2,15,2255,475,14,2255,415
introns,cds14168_intron2,15,1763,411,14,1763,341
introns,cds14169_intron5,14,1111,218,13,1111,185
introns,cds14171_intron3,15,2713,535,14,2713,504
introns,cds14178_intron7,15,5495,1331,14,5495,1145
introns,cds14181_intron7,15,1650,327,14,1650,280
introns,cds14182_intron3,15,1712,325,14,1712,321
introns,cds14183_intron2,15,1547,315,14,1547,282
introns,cds14197_intron10,14,8710,1707,13,8710,1567
introns,cds14209_intron3,15,2151,575,14,2151,547
introns,cds14210_intron13,14,6358,1572,13,6358,1412
introns,cds14211_intron2,14,33810,7821,13,33810,7115
introns,cds14215_intron4,15,998,269,14,998,231
introns,cds14216_intron4,14,5164,1006,13,5164,867
introns,cds14224_intron6,14,16969,3127,13,16969,2780
introns,cds14229_intron8,14,4719,1041,13,4719,958
introns,cds14238_intron2,14,20206,4818,13,20206,4331
introns,cds14240_intron3,15,2742,557,14,2742,480
introns,cds14244_intron4,15,2544,499,14,2544,450
introns,cds14247_intron5,15,1193,329,14,1193,296
introns,cds1424_intron3,15,3344,864,14,3344,776
introns,cds14252_intron3,14,15435,2705,13,15435,2472
introns,cds14256_intron4,14,5566,1123,13,5566,979
introns,cds14259_intron1,14,3208,671,13,3208,604
introns,cds14261_intron2,15,1489,437,14,1489,385
introns,cds14263_intron2,15,2024,615,14,2024,562
introns,cds14267_intron1,15,7112,2046,14,7112,1893
introns,cds14268_intron1,15,1395,285,14,1395,267
introns,cds14269_intron2,15,271,74,14,271,65
introns,cds14270_intron4,14,32353,7449,13,32353,6645
introns,cds14282_intron1,14,39815,8494,13,39815,7735
introns,cds14284_intron4,14,2426,401,13,2426,372
introns,cds1428_intron31,14,4163,806,13,4163,727
introns,cds14306_intron1,14,24972,4836,13,24972,4330
introns,cds14308_intron2,14,27483,5712,13,27483,5192
introns,cds1430_intron1,15,4186,969,14,4186,865
introns,cds14313_intron2,14,10735,2585,13,10735,2397
introns,cds14315_intron1,15,2539,584,14,2539,512
introns,cds14322_intron16,15,4519,1095,14,4519,1007
introns,cds14332_intron2,15,1690,350,14,1690,316
introns,cds14333_intron2,15,2836,530,14,2836,466
introns,cds14334_intron1,14,2745,547,13,2745,467
introns,cds14346_intron6,14,1910,430,13,1910,383
introns,cds14347_intron1,15,2895,241,14,2895,222
introns,cds14352_intron3,14,2301,548,13,2301,517
introns,cds14367_intron3,14,16446,3164,13,16446,2858
introns,cds14371_intron2,15,676,206,14,676,183
introns,cds14372_intron1,15,467,62,14,467,55
introns,cds14373_intron2,15,598,137,14,598,114
introns,cds14375_intron1,14,924,163,13,924,135
introns,cds14380_intron5,14,7623,1846,13,7623,1641
introns,cds14382_intron3,15,1547,419,14,1547,378
introns,cds14385_intron5,14,18931,3940,13,18931,3504
introns,cds14387_intron4,15,2913,774,14,2913,707
introns,cds14388_intron1,14,5993,1371,13,5993,1234
introns,cds14394_intron7,14,18734,3738,13,18734,3331
introns,cds14398_intron3,15,1802,396,14,1802,366
introns,cds14413_intron6,14,9050,2134,13,9050,1978
introns,cds14419_intron2,15,2639,544,14,2639,441
introns,cds14421_intron8,15,4216,941,14,4216,834
introns,cds14424_intron4,14,6708,1157,13,6708,1024
introns,cds14440_intron5,15,822,258,14,822,244
introns,cds14443_intron1,15,1572,306,14,1572,298
introns,cds14445_intron1,15,1912,412,14,1912,345
introns,cds14450_intron7,15,10325,2007,14,10325,1827
introns,cds14452_intron7,15,1794,395,14,1794,352
introns,cds14453_intron1,15,3296,763,14,3296,670
introns,cds14454_intron3,14,2302,488,13,2302,435
introns,cds14461_intron3,15,2797,649,14,2797,571
introns,cds14465_intron3,15,961,176,14,961,160
introns,cds14467_intron1,14,5868,982,13,5868,870
introns,cds14471_intron2,15,3505,650,14,3505,613
introns,cds14474_intron5,15,1182,280,14,1182,261
introns,cds14476_intron4,14,35358,6906,13,35358,6242
introns,cds14484_intron1,15,1230,259,14,1230,218
introns,cds14503_intron1,15,2496,399,14,2496,358
introns,cds14516_intron1,14,18874,3949,13,18874,3623
introns,cds14545_intron3,15,1773,319,14,1773,276
introns,cds1454_intron2,15,4273,955,14,4273,848
introns,cds14553_intron1,14,16988,3977,13,16988,3469
introns,cds14555_intron1,14,31079,6781,13,31079,5949
introns,cds14563_intron1,15,445,136,14,445,130
introns,cds14566_intron5,14,7722,1413,13,7722,1275
introns,cds1456_intron2,14,5867,1482,13,5867,1310
introns,cds14584_intron5,15,665,181,14,665,169
introns,cds14585_intron5,15,751,179,14,751,162
introns,cds14586_intron3,15,642,160,14,642,150
introns,cds14588_intron1,15,1166,314,14,1166,279
introns,cds14590_intron5,14,747,197,13,747,195
introns,cds14591_intron3,15,329,107,14,329,98
introns,cds14602_intron14,15,462,139,14,462,125
introns,cds14608_intron11,14,495,131,13,495,117
introns,cds14612_intron4,14,766,186,13,766,166
introns,cds14613_intron1,15,5865,1147,14,5865,1034
introns,cds14615_intron3,15,742,182,14,742,171
introns,cds14620_intron2,14,2871,729,13,2871,712
introns,cds14622_intron1,14,805,235,13,805,214
introns,cds14637_intron15,15,2486,570,14,2486,499
introns,cds14642_intron1,14,1141,253,13,1141,239
introns,cds14643_intron4,15,1170,318,14,1170,294
introns,cds14644_intron6,15,923,174,14,923,153
introns,cds14662_intron9,15,281,78,14,281,70
introns,cds14669_intron2,15,558,178,14,558,167
introns,cds14670_intron6,14,2494,627,13,2494,560
introns,cds14672_intron9,15,1045,263,14,1045,229
introns,cds14680_intron3,15,461,148,14,461,129
introns,cds14684_intron8,14,9866,2159,13,9866,1921
introns,cds14685_intron4,14,26295,4496,13,26295,4006
